func,n,run,best_f,best_x_json,evals,success,time_s
sphere,30,12,0.0047522605389443764,"[-0.0007115279915011077, 0.00015101933484503154, 0.011863009392762684, -0.022877103961351557, -0.009426722082511814, 0.0004465542234568763, -0.005350963348335463, 0.014296853952781824, 0.0009272026366661457, -0.0014642672022814247, -0.021363966384506976, 0.01022721995988571, 0.0011947631253840622, -0.01227398744503197, 0.005844025559415126, 0.0023531651198518927, 0.006133227590128109, -0.015148273261407112, 0.007297451093558751, -0.011578075042770695, -0.01590175896089575, -0.0012485969871897837, -0.006887284163414261, -0.012829672045842523, -0.010239375163720907, -0.0048826928610169445, -0.04183900331684993, 0.005143499981550824, 0.010509464797310731, -0.008533030533581475]",15050,0,0.03525400161743164
sphere,30,13,0.004808554325793165,"[-0.010222849726999985, -0.012717720565336717, -0.004555676251283983, -0.009792940497358307, -0.027690657520685946, -0.009852659799900902, -0.0019195499290041726, -0.01654310651735253, -0.006216377540522931, -0.0012772613122926527, -0.006350971994523499, -0.017637684023419073, -0.005869703281363452, 0.012552046526552998, -0.023509300804702354, 0.010319270513955692, 0.011789037090046256, 0.020921251790363218, -0.0074492764125406105, -0.009023364831653188, -0.013770523091393769, -0.015004428412051777, -0.012736215733897684, -0.005204790497052026, -0.00986235117960372, 0.007723227302547807, -0.0036292900563661577, -0.007173256507478262, 0.006569783720089624, 0.021429132770843545]",15050,0,0.03499007225036621
sphere,30,14,0.004600674051402692,"[-0.014438346085052666, 0.005448250231522184, -0.02982371003761155, 0.0019589565464868328, -0.023254367135021797, 0.004375010954031172, 0.00047299821588791375, -0.0053365683859469965, -0.010403710661403193, -0.0025670840695623835, 0.013747451795519502, 0.004653488094994503, 0.005427314854191997, 0.025276498640727743, -0.005491510316490277, -0.00033061707187332853, -0.0021195325550858457, 0.005648489658092337, 0.0036488847164373728, -0.011690904969950108, -0.003908407330413494, 0.009433942652225283, -0.016188832308350165, -0.01974721902163409, 0.007663504056098292, -0.010073777446552953, -0.013674550686104157, -0.0013210485638471708, 0.023335707412227444, -0.0045086130527903934]",15050,0,0.034976959228515625
sphere,30,15,0.004994846214431536,"[0.018943042714812824, 0.011794321052476065, -0.005919507664366627, 0.018459032844262035, 0.02274863240744862, -0.015542061624543545, 0.0036504511814880944, 0.002024325165895584, -0.0026626943994118944, -0.005095612433248473, -0.003542832252688413, 0.00014625969033653895, -0.00828123437353048, 0.0005041706212131217, -0.03809582026768266, -0.001617393665701601, -0.0036365134230312577, 0.010020344603601357, -0.0050044744431196105, -0.014098863259909368, -0.009046087528132024, 0.005037982845521009, 0.004377705321805894, -0.027508230823058043, -0.004074449327093391, -0.006364028157845744, -0.0008012702428862087, -0.0132276091172613, -0.014784896859005189, 0.010219360533108719]",15050,0,0.034963130950927734
sphere,30,16,0.0025042621205835615,"[-0.0003330226486726179, -0.004507810366881528, -0.0035580623622823264, 0.008138509764390492, 0.009353876166179484, -0.00867231961394915, -0.00028435032757974203, -0.009915614603292648, 0.015672426055464723, -0.004074500940724979, -0.02147887126168628, 7.4217339134697875e-06, -0.008461578744325595, -0.014666099756750803, -0.0011248893151980513, -0.005783888202467461, -0.004525959868956924, 0.0004294571431889384, -0.02079956948611455, 0.0103554305670162, -0.008887865573314948, 0.009696195272053076, 0.010411141710086995, 0.0014962313257057182, -0.01166341190252504, 0.0076601603600453495, -0.005106899684108463, 0.004843179039460042, -0.001180191767909347, -0.0030069436522444795]",15050,0,0.03482699394226074
sphere,30,17,0.006453520341577354,"[0.02238093423516139, 0.039660758073532275, 0.019457156898378535, 0.009787810283970624, -0.002808286029324245, -0.00489743155943276, -0.010654819780234484, 0.015188988657090272, -0.0070199063600216395, -0.012904508203163, -0.018434847297124173, 0.01073712443670747, -0.0017492753884392933, -0.0035166526238197544, 0.002866300240856873, -0.007395498557806995, -0.0004249580515785956, 0.013732624086291197, -0.012163351400725834, -0.011564392705823403, 0.013135369436631324, 0.013866221968765217, 0.007346068297588049, -0.010076845592618565, 0.010520786968644863, 0.004579293768203752, 0.015374962094809048, -0.008067020891700572, -0.03666087680839803, 0.003460507227007515]",15050,0,0.03479790687561035
sphere,30,18,0.005082251534575234,"[0.010381033396726393, -0.01885927642452107, -0.011001440567932891, -0.008376920469983016, 0.002196256310271919, 0.004900720039656751, 0.007119795294871835, -0.022711198176611234, 0.0046453766191982045, 0.010825096164606742, 0.0061654809344851395, -0.0017982851370014702, -0.00393523347102619, 0.040127799899101355, -0.0021492808585643836, 0.011443268978653495, 0.013603750566151828, 0.004176635450161272, 0.005300678523267225, -0.0020295639040856794, -0.01204612669754169, -0.008785480403796665, -0.02074126461971154, -0.004883247525837057, 0.006265070321004856, 0.0038862097883146543, 0.00035895416166511714, -0.009785597017233492, -0.008416644313446998, 0.027546902440114235]",15050,0,0.034864187240600586
sphere,30,19,0.0020167682155942013,"[0.00692632383697063, 0.006270714011629314, 0.005811795250061564, 0.0004984247490365072, -0.009885191482364325, -0.005535401419088648, 0.0048324975021421, -0.012326354275800193, -0.003504841101729948, 0.006140602668018358, -0.013589586376153432, 0.005043884728373339, -0.009039929862264668, -0.003938003482606891, 0.010851896006135304, 0.0063431468785713225, -0.01002342597945077, -0.004615097355867849, -0.0034462581072973383, -0.0034937598922891878, 0.0005314804162361234, -0.016259173247821276, -0.0015846171421252978, -0.009000798288922224, 0.0020749322483526594, 0.006186443147311239, -0.0024993691720096405, -0.0038763125090899883, -0.007085061237631342, 0.02164239839062356]",15050,0,0.034803152084350586
sphere,30,20,0.007203412796357603,"[0.019287371742990188, 0.017664305636854758, -0.0014080035838348152, -0.01695226243502029, 0.010624873229694692, 0.00536733201500407, 0.000995040735132454, 0.008810843518724432, -0.0010521990752635326, -0.011870631705977797, 0.0159535266110391, -0.009368525587767908, -0.016774940475517235, 0.012922509987502735, -0.006136787853854048, 0.0030986896803717884, 0.008817327185225945, 0.01586375575166203, -0.009898505691569777, 0.007452318370985207, 0.03704731367490373, 0.0015879761558713146, -0.00391761283455333, 0.030467732219407555, -0.01245143442987129, 0.03682090793606409, -0.01196939321265389, -0.018729598147033625, -0.002554218849174155, -0.014722958471459088]",15050,0,0.03476572036743164
sphere,30,21,0.0030112444502961412,"[-0.0071892846450346245, 0.0038584866595320765, 0.0001910943893152755, 0.0046960357521011725, -0.016644945551327367, 0.004285268988396512, -0.01625076114879811, -0.001698854105533527, 0.013933189682482354, -0.0019468816968237588, -0.015022492812263368, -0.00013788172510054847, 0.008467157920867855, 0.01163363956632677, 0.011497375837656245, 0.006161954726195235, -0.0018568326060240765, 0.004907027936310803, -0.01306060321660564, 0.006224577384129576, 0.00477868108610001, -0.0191162137335215, -0.016618299198384902, 0.012850967746665066, 0.010561406141596754, -0.0069202461849665955, 0.00040828309471548216, 0.008314621948114031, 0.005838030405663669, 0.015170062538099459]",15050,0,0.03473687171936035
sphere,30,22,0.00504711855692754,"[0.018820851357993273, 0.006126451812350919, 0.00822996579342735, -0.03201925975364981, -0.0052286359887320335, 0.011631389742527193, 0.0019459687587956608, 0.011807144618287684, -0.0011748190635942216, -0.016328762249266632, -0.0009341581137671884, 0.018560906637158994, 0.0007411923788624049, -0.0008260203687459888, -0.008904604260859329, -0.019954153331947933, 0.008777025757457903, -0.008883131570649593, 0.003919664057593837, 0.018715407293659236, -0.00412985346851992, 0.022124956175750828, -0.005533087681351932, -0.011334512135845829, -0.0005899873449819286, 0.010078852545733867, 0.013554580776716604, 0.017540990829017854, 0.013305942720633377, -0.014382873395085437]",15050,0,0.03511500358581543
sphere,30,23,0.004440552072813495,"[0.009069529597148181, -0.005650214420221084, -0.0003299479687101171, -0.017662111190877537, -0.010459350819114126, -0.009580505020934452, -0.011785128573538558, -0.003226968050655657, -0.016109744883647335, 0.002493466727043322, 0.00981831783193203, -0.011218673701287065, 0.032881234618198994, 0.007915649999004523, 0.0008303590986938614, -0.012155221801506227, 0.0002193245422506679, 0.007332284849116789, -0.007995729867987928, 0.011160982999507834, 0.01634685514811915, 0.0269060217755845, -0.01020983796203549, 0.007102868044776204, -0.011086399094593533, -0.010299378900495352, 0.012525012434224988, 0.005892823291874554, 0.0007879043737912565, -0.00861343695463964]",15050,0,0.03488779067993164
sphere,30,24,0.004148512322252877,"[0.008617566949349877, 0.006281021422705139, 0.020252903315286147, 0.03211026093988956, 0.00014979265364358733, -0.015622567096305667, -0.0038872828147839835, 0.0008214418192161667, 0.020730504852781512, 0.005702393926192915, 0.0004026188674070407, 0.008683391790531968, 0.002834363820005407, -0.013384580398572661, -0.004204439357770163, -0.01662132158419285, 0.0008643809896936305, 0.00028611568066596715, -0.007570494535755831, 0.01117434399176236, 0.003070675235234455, -0.0017598844352468487, 0.016125890689767945, -0.006511400129600228, 0.002546762380714607, -0.001047988265840999, 0.005086635445370374, 0.02788694555685794, -0.0006994572258178271, -0.00226069258837662]",15050,0,0.034751176834106445
sphere,30,25,0.0038932621047871965,"[-0.006392341070432345, -0.004163615376767553, -0.010628719511763304, -0.02699435854147802, -0.006906655502858328, 0.0005635112475789424, -0.011542798786278006, -0.01364650022899059, -0.03902130684910254, -0.012960943591164427, -0.01242068467116651, -0.003174281294769035, -0.00725949272785802, 0.00586206441635437, -0.0050980469488230915, -0.010581513250077492, -0.0012896520353335062, -0.007996130223975552, 0.005185043590584469, 0.006462414181032109, 0.0029694029603263396, 0.0024447788531133177, -0.002240743651339267, -0.007510711413332145, -0.0032504997072234816, -0.005713799352485829, 0.0015271006758243058, 0.011855607847451178, 0.0054145435656826136, 0.01095460883776775]",15050,0,0.03486323356628418
sphere,30,26,0.00621843533158008,"[-0.018358215197358547, 0.019752007063526644, -0.029978974864235567, 0.014994390992709253, 0.00545822636759518, -0.0022684053208247533, 0.02524607446923764, -0.0073578407951739614, -0.0004443188384242935, 0.009239852330329994, 0.0007194428103838872, -0.004023622307636536, 0.014341610676412948, -0.01026214671975077, 0.012299319578987512, 0.0077248307972561745, 0.0037390361941152936, 0.019120040191459433, 0.013378068812727812, 0.005251855363659691, -0.021981294216048358, -0.01360435650319793, 0.008489936104282787, -0.015559326753086113, -0.011351281497906892, 0.003872852854019805, -0.021307444875161775, 0.010470355552452603, -0.027034811492579906, 0.003183388705590736]",15050,0,0.03469514846801758
sphere,30,27,0.012881906387413447,"[-0.007555544553420574, 0.02903715235454411, -0.016624157246902197, -0.013838609068816341, 0.0022114670646098183, 0.01501724178713608, 0.01724404219249027, 0.01229070991054762, -0.011180320624864029, -0.003833440292858382, -0.019568098433799006, 0.0190110576030338, 0.02257415310925518, -0.013161516920620966, 0.024006008345458404, 0.03040811625069262, -0.012977584833451024, 0.017961149674608462, 0.015867867545620095, -0.06137924179126756, 0.010219997049333497, -0.018505186004145427, -0.002010028374526747, 0.0014303421591789992, -0.01583602714197386, 0.009824970049850648, -0.0016455947406015742, -0.04610562648977444, 0.01221600504786211, 0.013379356749747495]",15050,0,0.03477597236633301
sphere,30,28,0.0038735463532141327,"[0.00010157284609571635, -0.0007671573461890657, 0.016449248075368527, -0.02711677827860986, -0.001866851502965888, 0.0010488595458856577, -0.007250481714984807, -0.01328548314943949, -0.015096017670963541, 0.012590218771749501, -0.007588148509726347, 0.009573099706146363, 0.0025219150705489235, -0.004589560846207839, 0.009735060415965571, 0.004715653513915303, -0.016131107735273938, -0.00015162734730974898, -0.0020876180537944865, 0.009753057830662694, 0.011549205749046651, 0.01951053388653255, -0.005258379823496258, -0.022348443768337917, 0.01916752563187348, 7.377031758352363e-05, -0.006106721035456866, 0.010308967981925968, 0.004869674686184346, 0.004217370142327487]",15050,0,0.034853219985961914
sphere,30,29,0.0035958956448970555,"[-0.00997680819767101, 0.004361032822008039, -0.006204591107385604, 0.018798839418880886, -0.015740435782056816, -0.0033341090081637336, 0.009585271976449898, -0.010617585336370736, 0.013344750045884595, -0.006341377916366199, -0.006913753169807416, 0.01942573942722373, 0.0003007220079625593, 0.016922799368059974, -0.00980649187754048, -0.005140966871712484, -0.01313030334323766, 0.008047855121510666, -0.004622339206311723, 0.001534286451840025, -0.003399384163879561, 0.029602046307077957, -0.006320205818341303, -0.005350584142941841, -0.006790318167777422, 0.007163125882565105, -0.008999674780551586, -0.0027438696632282973, 0.012007193545121728, -0.004692296278961398]",15050,0,0.035035133361816406
rosenbrock,2,0,1.9918318112598997e-08,"[0.9999170781617407, 0.9998227429163059]",9030,0,0.047347068786621094
rosenbrock,2,1,5.9387683740386125e-06,"[1.0024369525907213, 1.0048803956857661]",9030,0,0.047235727310180664
rosenbrock,2,2,2.3547918573039437e-06,"[0.9987347625254811, 0.9973842946617981]",9030,0,0.0478510856628418
rosenbrock,2,3,3.04417262190589e-07,"[0.9995147156996401, 0.999055918835302]",9030,0,0.047591209411621094
rosenbrock,2,4,7.838472136712085e-08,"[0.999725379727784, 0.9994562831995457]",9030,0,0.047554969787597656
rosenbrock,2,5,3.3764087078040094e-09,"[0.999970691436252, 0.9999464011180653]",8250,1,0.043415069580078125
rosenbrock,2,6,2.0871998885960074e-09,"[1.0000173319047971, 1.0000304370484037]",7200,1,0.03788185119628906
rosenbrock,2,7,1.3190573079566304e-07,"[0.9996371075186548, 0.9992728811983967]",9030,0,0.047144174575805664
rosenbrock,2,8,8.026223455887087e-09,"[0.9999166253944963, 0.9998299791756727]",6240,1,0.0326230525970459
rosenbrock,2,9,1.1844566887132184e-07,"[1.0003170227125988, 1.0006475408039492]",9030,0,0.0473020076751709
rosenbrock,2,10,3.4579133405573296e-07,"[0.9994154857418898, 0.998824883198146]",9030,0,0.047324180603027344
rosenbrock,2,11,2.614641216350083e-09,"[1.0000277062795564, 1.0000511156491343]",8760,1,0.04589486122131348
rosenbrock,2,12,8.474388890174528e-07,"[0.999080309340823, 0.9981574545494125]",9030,0,0.047213077545166016
rosenbrock,2,13,6.407411080575333e-07,"[0.9991998786721934, 0.9983980588020156]",9030,0,0.047380924224853516
rosenbrock,2,14,8.564876488542167e-09,"[0.9999596522369193, 0.999910977275631]",8100,1,0.04221987724304199
rosenbrock,2,15,5.92994040857281e-08,"[0.9997626701678066, 0.999530850058936]",9030,0,0.04758882522583008
rosenbrock,2,16,5.432337502536739e-08,"[1.0002022400709443, 1.0003929355655041]",9030,0,0.04797077178955078
rosenbrock,2,17,2.5937165151959195e-08,"[0.9998413005031909, 0.9996853677879153]",9030,0,0.04772377014160156
rosenbrock,2,18,4.910934356602461e-09,"[1.0000480597306147, 1.0001012219637575]",8370,1,0.0439000129699707
rosenbrock,2,19,1.4066972148523073e-07,"[1.000373796847188, 1.0007446582948556]",9030,0,0.047431230545043945
rosenbrock,2,20,4.234600594941373e-08,"[1.0002057814517156, 1.000411606139641]",9030,0,0.04715681076049805
rosenbrock,2,21,1.5343082683356288e-05,"[0.9979116234186, 0.9961589956301365]",9030,0,0.04726815223693848
rosenbrock,2,22,1.724520026676451e-09,"[1.0000177118102496, 1.0000391800116883]",5880,1,0.03079676628112793
rosenbrock,2,23,2.9603270558495588e-08,"[1.0001720401405292, 1.0003438761994898]",9030,0,0.04734396934509277
rosenbrock,2,24,1.6694483283582923e-07,"[1.0004028269230807, 1.0008126537343391]",9030,0,0.04727888107299805
rosenbrock,2,25,4.393537532602303e-06,"[0.997905022975979, 0.9958212236960695]",9030,0,0.04729199409484863
rosenbrock,2,26,2.2662192148330857e-09,"[1.000046582876203, 1.0000921868267612]",5010,1,0.026224136352539062
rosenbrock,2,27,1.0141376502648677e-07,"[0.9996816993079165, 0.9993644920725127]",9030,0,0.04723405838012695
rosenbrock,2,28,1.7958127119494355e-09,"[0.9999942519855558, 0.9999843054650698]",8880,1,0.04624295234680176
rosenbrock,2,29,2.631801017865731e-09,"[1.0000377467275288, 1.0000720207100746]",7830,1,0.04095792770385742
rosenbrock,10,0,8.6527674279907,"[-0.8851327865467689, 0.7970346945426762, 0.6439064722028465, 0.4206718793094326, 0.18085662997685484, 0.041122993993110785, 0.011065417124659395, 0.008688897881490415, 0.009593425839924395, 0.0007613586960393216]",9030,0,0.04848790168762207
rosenbrock,10,1,6.042971608865352,"[0.7990850870207408, 0.6490284231679614, 0.437587443857042, 0.20516563862045883, 0.04921507509078427, 0.006414275033441522, 0.006853450897258479, 0.006138631297861118, 0.005260551524896054, 0.00486197341617317]",9030,0,0.048578739166259766
rosenbrock,10,2,4.5066726943000415,"[-0.9893793366221219, 0.9882481372645581, 0.9831458870252707, 0.9687956285735486, 0.9440852305135942, 0.8943439145453583, 0.8024015023472114, 0.6423982768121853, 0.41045719534674674, 0.16804315224097868]",9030,0,0.04857230186462402
rosenbrock,10,3,6.2335785505435695,"[0.7806213112784968, 0.628951443865412, 0.4116565599060088, 0.1601703406205402, 0.02738697304317703, 0.01774123803376347, 0.0005773520065318756, 0.003762368097298676, 0.00798828027630654, 0.001820193680547953]",9030,0,0.048631906509399414
rosenbrock,10,4,6.164036330468678,"[0.8018348031587668, 0.6335816643263861, 0.42695843842364983, 0.19834769260513382, 0.030634336166660097, 0.013535971629391606, 0.007241424047182006, 0.0015451750169861622, 0.0161555565431597, 0.004501626446362277]",9030,0,0.048696041107177734
rosenbrock,10,5,6.293684474153814,"[0.7654184079167681, 0.5977823602582789, 0.36812313354317067, 0.14910414298208288, 0.03369091485992863, 0.010577793046702701, 0.011481507521511662, 0.010723166735959985, 0.011728927514891005, 0.006763021199118478]",9030,0,0.04859328269958496
rosenbrock,10,6,5.350960567005379,"[0.874569283523164, 0.7652316085660985, 0.589296985796599, 0.3550280757965323, 0.138570164036275, 0.033859904092453846, 0.008677065159460772, 0.007384941051496779, 0.010848994247532898, 0.00804191354292448]",9030,0,0.04849505424499512
rosenbrock,10,7,4.1965174421931355,"[-0.9903907232013675, 0.9921243867887618, 0.990010966857685, 0.983048111434, 0.9692149212357308, 0.9390261137145981, 0.8839804645752186, 0.7816499137939874, 0.6139970226166275, 0.3744851123798371]",9030,0,0.04845690727233887
rosenbrock,10,8,6.072770369816649,"[0.8055240994412263, 0.6551008245584388, 0.4283528235534586, 0.18070012314255826, 0.031975295281355176, 0.012394870781140916, 0.021850584152854992, 0.01394279212041744, 0.005551792508301586, -0.004131217892655477]",9030,0,0.048648834228515625
rosenbrock,10,9,5.406421355474785,"[0.8725626212181654, 0.7681580339145279, 0.5802193426057252, 0.3467099390687437, 0.12912511141081964, 0.03245584962140358, -0.00025625734800146415, 0.009927993527082074, 0.00962174971455327, 0.0030551766436131395]",9030,0,0.04840493202209473
rosenbrock,10,10,0.37130471323514025,"[0.9886054571738011, 0.9931552862054538, 0.9930595187715533, 0.9870031954809891, 1.0077483103826812, 1.022331998597265, 1.0509811416025872, 1.1212904923574003, 1.2778619142564194, 1.6564417581893172]",9030,0,0.04836392402648926
rosenbrock,10,11,6.019013039637411,"[0.8192295108491615, 0.677889275033479, 0.4540047998796196, 0.19021720762806232, 0.04490231208938463, 0.017161205175457904, 0.01674482820449099, 0.018277139344955323, 0.01198588890371119, 0.008699807894898583]",9030,0,0.04842805862426758
rosenbrock,10,12,0.47868985248318885,"[0.9972380710754064, 0.9951162167402545, 0.9895578809251621, 0.9799807784099329, 0.9591809369458776, 0.9194900377346589, 0.8225575797870502, 0.6844046258613757, 0.472739564739363, 0.22217559989054114]",9030,0,0.04848194122314453
rosenbrock,10,13,5.058775762159659,"[0.8982064221550415, 0.8034081446949638, 0.6512001558061454, 0.4338651660970472, 0.1933489702368526, 0.042532119555774885, 0.014427523890224274, 0.016104627749317785, 0.01475079526829672, -0.0090329870736638]",9030,0,0.048345088958740234
rosenbrock,10,14,6.870153021995315,"[-0.9654338751967352, 0.9430961437547165, 0.8949186373840073, 0.8166068667361132, 0.6726348329992342, 0.4583705658527326, 0.21096074457069852, 0.05641160885435322, 0.014607345324166614, 0.0029372671078195666]",9030,0,0.048332929611206055
rosenbrock,10,15,5.963027116985691,"[0.8126039715174994, 0.6649895444133992, 0.44738189670464695, 0.2067176574162984, 0.04785219490624656, 0.011034079853842534, 0.016607349021062905, 0.005814262331688827, 0.01166113948474167, 0.0031041698885249215]",9030,0,0.048586130142211914
rosenbrock,10,16,5.1881426479621116,"[0.89604978439564, 0.808687587412233, 0.6538655283338535, 0.4154024317287865, 0.1625975003759152, 0.033400277073433515, 0.004651801422747169, 0.007775696340137495, 0.01153018954972983, 0.019639088504385505]",9030,0,0.04838824272155762
rosenbrock,10,17,3.801716410714239,"[0.9522740251138563, 0.9098651475334174, 0.8335888343010729, 0.6996865813732582, 0.4938297598309365, 0.2585534139456593, 0.07877651186469349, 0.015258535423671914, 0.010040743066712862, -0.008346033235076815]",9030,0,0.049044132232666016
rosenbrock,10,18,5.890079471046938,"[0.8171032138410207, 0.6794206481712652, 0.4700101814964364, 0.2308448532913325, 0.06110410724646256, 0.020806640604841255, 0.01602499398126376, 0.01277216463012236, 0.014670396008443214, -0.0014781200805237325]",9030,0,0.04846525192260742
rosenbrock,10,19,3.935116608928472,"[0.9467564940691017, 0.901963959887933, 0.8196372302221584, 0.6801429395165919, 0.47583659097550607, 0.22837506580729075, 0.0489512582542674, 0.015085243738666487, 0.011216842329076512, 0.006826439174541699]",9030,0,0.04856514930725098
rosenbrock,10,20,6.262432920165043,"[0.7723777823607749, 0.6150813412007302, 0.3876643135322499, 0.16047450889069684, 0.021422331363710717, 0.014322825547692328, 0.011465838110832344, 0.009697241328222342, 0.011568417172607488, 0.009701566165188844]",9030,0,0.04852890968322754
rosenbrock,10,21,5.639787409138327,"[0.8415428529103712, 0.7304970710321956, 0.5470399642566015, 0.3150697724557986, 0.10201074345635046, 0.01890140682945532, 0.002756423575577917, -0.002310149962147968, 0.016898095943715802, 0.005601010480743366]",9030,0,0.04837179183959961
rosenbrock,10,22,4.105871258126573,"[-0.9913128387836522, 0.9933444127202576, 0.9925017288724027, 0.9883135546955066, 0.9781188532211436, 0.9568157929912066, 0.915627299640068, 0.8376276969427606, 0.7028398643256426, 0.493141639295523]",9030,0,0.04850506782531738
rosenbrock,10,23,6.261116166384896,"[0.7860397172375758, 0.6166465850455873, 0.3867667249038809, 0.13952090690419122, 0.01764845237151487, 0.008675845330620883, 0.00945363784868012, 0.018833933269675012, 0.017337969665277043, 0.0009324025480000123]",9030,0,0.048341989517211914
rosenbrock,10,24,6.006780726392903,"[0.8271928263221653, 0.6926479411690887, 0.47928592521943986, 0.21697820897541042, 0.03919059700356113, 0.011882085182105767, 0.014773441266329172, -0.0021391755808587735, 0.026699877814395433, -0.020006366052093084]",9030,0,0.048438072204589844
rosenbrock,10,25,6.567577284433907,"[0.7327629378576063, 0.5503811208557012, 0.30663735884343013, 0.09821407074712188, 0.02443242742897858, 0.0044306502946031175, -0.005844493478215171, -0.0012788441855850884, 0.008967408252548008, -0.0066537666172581]",9030,0,0.049469947814941406
rosenbrock,10,26,4.505669587865085,"[0.9231964159956545, 0.860202836740196, 0.7506638739931332, 0.5702375520674076, 0.3224363322194348, 0.11858003137542533, 0.025662957279479145, 0.002832660683629388, 0.0026799830042530644, -0.0002926869733437783]",9030,0,0.05274391174316406
rosenbrock,10,27,6.816756329117532,"[0.6974054193408734, 0.4910913178793804, 0.24100593457397154, 0.06167240511515229, 0.015685853548013266, -0.0006396378769475174, 0.02909413206832318, 0.00931516472387459, 0.0001339049751076203, 0.007838183218467586]",9030,0,0.05191802978515625
rosenbrock,10,28,6.117809743224552,"[0.8062054112401795, 0.6548441567109564, 0.4379643303476396, 0.20818083637931067, 0.033249479631415675, -0.011921285271703238, 0.022625974582186535, 0.017267364880637737, 0.012572445233192241, 0.007409496821060046]",9030,0,0.05205512046813965
rosenbrock,10,29,6.162104860752022,"[0.7984156370150408, 0.6411027584873393, 0.41369715850948235, 0.17967595685460774, 0.02642898812594039, 0.0058980784111374845, 0.010793360171536407, 0.03237362403561417, 0.0037643714899326794, 0.002786583697000246]",9030,0,0.05054211616516113
rosenbrock,30,0,168.6831058741555,"[-0.03978641502961192, 0.04346631127383479, -0.013917731863369033, 0.04975305054652169, 4.806005645853831e-05, 0.04765618762123904, -0.012530594799291367, 0.003133763111424046, -0.0408324428213698, -0.0106596197231024, 0.0003621140156173999, 0.2813937054134873, 0.08570137363106167, 0.05302722698440165, -0.022430684203761746, -0.7126918861563181, 0.9484914602438866, 0.8691297086327657, 0.6872832845461158, 0.458110845339919, 0.17372598722503427, 0.18245138488554638, 0.5492261691880153, 0.7900418433771542, 0.9491700908436789, 1.0836803851625463, 1.2254231559759197, 1.4961948970430523, 2.1578152491007154, 4.6141367995821145]",15050,0,0.08580923080444336
rosenbrock,30,1,106.82066222215491,"[0.1424929717523373, 0.14616690276055644, 0.17959830206042415, 0.1642313702328866, 0.021005518940082856, 0.12885093326363128, -0.028871496696282764, 0.010450446969100862, 0.07248208546580998, -0.039381572318454516, 0.027480160435471992, 0.0069002515452008415, 0.08542950938104792, 0.17597790324981405, 0.217253034696037, 0.07515053704389578, 0.07148423856099882, 0.04047263590127145, -0.4085752145991257, 0.6690080257858692, 0.7844606623910578, 0.8747063377511403, 0.980831773644954, 0.9693741131955201, 0.8412714462831903, 0.6308225036323921, 0.31400650801544994, 0.21878571492782664, 0.07320515177043065, 0.16712683447283233]",15050,0,0.0868537425994873
rosenbrock,30,2,123.23565048594918,"[0.9603869025477387, 0.8125139491228244, 0.6580825064055323, 0.697780329664167, 0.8380879141014174, 0.7300435629899915, 0.6205396105088989, 0.3588856410855654, 0.18158212985676822, 0.06576570164356174, -0.013583853819500235, 0.30161964744489345, 0.0893285806640147, 0.09829439054509104, 0.03168606229799584, 0.2087152322965443, 0.016052079028818826, -0.044294583320366954, 0.13799683004247118, -0.019401921907301955, -0.5503989820814117, 0.8560554182956177, 0.9862786398039175, 1.0059347909956395, 1.0622651477680747, 1.0491898691974464, 0.9529542085058759, 0.9831017087664052, 0.941907685034166, 0.9348789999817944]",15050,0,0.08809995651245117
rosenbrock,30,3,200.12229453222187,"[0.7964371017982582, 0.708044749365092, 0.6865535303835772, 0.6514103946952492, 0.5515341631940531, 0.5183986669362035, 0.5595264232775279, 0.36928715451362815, 0.2732912816634009, 0.2362530212183611, 0.011343110127561364, -0.9264125637121455, 0.9867299242079234, 0.8579630428587498, 0.8476907360422, 0.8630417579793552, 0.8226787245473823, 0.7242916033612873, 0.5446856124899904, 0.4741133348436245, 0.34928826075618286, 0.08258887637523835, 0.294612651743041, 0.16000021909626702, 0.021515853201434267, 0.26478407263862425, 0.5660594493961294, 0.7698344080989128, 0.7542056925356474, 0.5905502049988084]",15050,0,0.08782625198364258
rosenbrock,30,4,148.53793942939487,"[0.7187016235810522, 0.4909590951953135, 0.1841694386202879, -0.5648408004937419, 0.4396817136301984, 0.3502978607453302, 0.3363646051401895, 0.29048757710150713, 0.4742067907893711, 0.7313089541569611, 0.7823561549176133, 0.8385328216800628, 0.9302845539899087, 0.960691322047514, 1.0146669674788735, 1.0267817473272127, 0.9616252167852788, 1.0003339536860931, 0.9924899406082606, 0.900885884051141, 0.9774625099496022, 0.9851527399621849, 0.9527734537284016, 0.8113510869384434, 0.673410472809532, 0.5260054215768268, 0.4390405047373236, 0.689911409691549, 0.5738332134824867, 0.38574488777306254]",15050,0,0.08880901336669922
rosenbrock,30,5,138.8317916215419,"[-0.853805863873349, 0.7995881345205045, 0.7183150753086797, 0.5227541228174061, 0.2759140973084235, 0.05568716604700441, 0.04488959268057224, 0.033741923742957286, 0.05766764266820574, -0.011171229386302247, -0.06252829623955349, -0.011257981693439773, -0.5453233199610074, 0.7552773491045238, 0.8471721248665434, 0.7241150043932036, 0.4799892046219815, 0.22500860158711955, -0.015616422112427515, 0.36886901997702437, 0.5397959117964519, 0.6379849149673193, 0.5144773621026685, 0.21742396446891696, 0.058711501840492925, -0.036678008289517165, 0.045416051709694163, 0.16977387792760912, 0.34463535228247416, 0.13864378563030053]",15050,0,0.08786606788635254
